mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
ac:a2:13:65:82:8b,2015-12-30 17:35:20,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:35:30,-100,-40,-44,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:10,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:20,-100,-44,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:40,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:00,-100,-100,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:10,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:30,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:00,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:10,-100,-46,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:30,-100,-40,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:40,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:00,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:10,-100,-40,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:30,-100,-42,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:40,-100,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:50,-100,-40,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:10,-100,-32,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:50,-58,-40,-46,E,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:00,-100,-46,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:10,-100,-44,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:30,-100,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:40,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:50,-100,-42,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:00,-100,-100,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:10,-100,-44,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:43:50,-100,-38,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:20,-26,-46,-58,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:40,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:20,-100,-100,-50,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:40,-20,-44,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:20,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:30,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:40,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:20,-20,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:20,-26,-30,-38,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:50,-20,-40,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:10,-20,-42,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:40,-22,-28,-38,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:00,-20,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:10,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:20,-20,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:30,-20,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:40,-24,-44,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:50,-20,-40,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:00,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:40,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:00,-18,-42,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:10,-22,-44,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:00,-18,-44,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:20,-22,-46,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:30,-22,-44,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:50,-22,-48,-56,F,Shenzhen
ac:bc:32:7c:cd:09,2015-12-30 17:30:10,-40,-32,-56,F,
ac:bc:32:7c:cd:09,2015-12-30 17:30:20,-40,-34,-56,F,
ac:bc:32:7c:cd:09,2015-12-30 17:32:00,-100,-100,-38,A,
ac:bc:32:7c:cd:09,2015-12-30 17:34:00,-100,-24,-38,F,
ac:bc:32:7c:cd:09,2015-12-30 17:36:10,-100,-100,-38,A,
ac:bc:32:7c:cd:09,2015-12-30 17:38:20,-100,-28,-46,F,
ac:bc:32:7c:cd:09,2015-12-30 17:39:00,-100,-28,-40,F,
ac:bc:32:7c:cd:09,2015-12-30 17:39:50,-100,-26,-42,F,
ac:bc:32:7c:cd:09,2015-12-30 17:40:00,-100,-28,-42,F,
ac:bc:32:7c:cd:09,2015-12-30 17:40:20,-100,-34,-44,F,
ac:bc:32:7c:cd:09,2015-12-30 17:42:50,-100,-28,-42,F,
ac:bc:32:7c:cd:09,2015-12-30 17:44:10,-100,-24,-50,F,
ac:bc:32:7c:cd:09,2015-12-30 17:50:50,-28,-100,-44,A,
ac:bc:32:7c:cd:09,2015-12-30 17:51:50,-30,-100,-42,A,
ac:bc:32:7c:cd:09,2015-12-30 17:53:40,-30,-30,-42,F,
ac:bc:32:7c:cd:09,2015-12-30 17:54:20,-28,-30,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:55:00,-30,-28,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:55:40,-30,-26,-38,C,
ac:bc:32:7c:cd:09,2015-12-30 17:55:50,-30,-26,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:56:00,-32,-28,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:56:10,-30,-28,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:56:20,-30,-32,-36,C,
ac:bc:32:7c:cd:09,2015-12-30 17:56:30,-32,-28,-100,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:32:10,-100,-28,-36,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:32:20,-100,-26,-36,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:34:00,-100,-26,-38,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:34:20,-100,-100,-38,A,
ac:bc:32:8e:3e:d9,2015-12-30 17:38:20,-100,-28,-46,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:39:50,-100,-26,-40,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:40:00,-100,-28,-44,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:40:10,-100,-30,-44,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:44:10,-100,-24,-48,F,
ac:bc:32:8e:3e:d9,2015-12-30 17:50:00,-30,-100,-42,A,
ac:bc:32:8e:3e:d9,2015-12-30 17:51:50,-100,-100,-44,A,
ac:bc:32:8e:3e:d9,2015-12-30 17:54:20,-28,-30,-38,C,
ac:bc:32:8e:3e:d9,2015-12-30 17:56:00,-30,-28,-36,C,
ac:cf:85:80:7b:2b,2015-12-30 17:52:00,-100,-70,-100,F,
ac:cf:85:a4:08:48,2015-12-30 17:43:30,-70,-100,-100,F,
ac:d1:b8:4d:17:8b,2015-12-30 17:31:50,-26,-40,-100,F,
ac:d1:b8:4d:17:8b,2015-12-30 17:39:50,-26,-40,-100,F,
ac:d1:b8:4d:17:8b,2015-12-30 17:41:50,-30,-100,-44,A,
ac:d1:b8:4d:17:8b,2015-12-30 17:53:50,-24,-36,-100,F,
ac:d1:b8:4d:17:8b,2015-12-30 17:57:50,-24,-40,-100,F,
ac:d1:b8:4d:17:8b,2015-12-30 17:59:50,-100,-44,-100,F,
b0:83:fe:97:2c:6c,2015-12-30 17:34:00,-100,-24,-36,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:34:10,-100,-24,-36,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:38:20,-100,-100,-44,A,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:38:30,-100,-30,-44,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:39:00,-100,-28,-44,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:39:50,-100,-28,-42,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:40:00,-100,-28,-44,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:42:50,-100,-100,-42,A,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:43:00,-100,-28,-44,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:44:10,-100,-24,-48,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:44:20,-100,-24,-48,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:51:50,-30,-100,-42,A,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:52:00,-32,-26,-42,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:53:40,-30,-28,-42,F,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:54:20,-28,-30,-38,C,Dell
b0:83:fe:97:2c:6c,2015-12-30 17:57:40,-100,-30,-42,F,Dell
b0:d5:9d:03:45:f1,2015-12-30 17:42:10,-70,-100,-100,F,Shenzhen
b0:d5:9d:40:e3:35,2015-12-30 17:35:10,-72,-100,-100,F,Shenzhen
b0:d5:9d:40:e3:35,2015-12-30 17:35:50,-76,-100,-100,F,Shenzhen
b0:d5:9d:45:d1:68,2015-12-30 17:42:00,-100,-70,-100,F,Shenzhen
b0:d5:9d:45:d1:68,2015-12-30 17:43:00,-100,-68,-100,F,Shenzhen
b0:d5:9d:45:d1:68,2015-12-30 17:45:20,-74,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:30:20,-100,-76,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:30:50,-100,-74,-80,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:31:00,-100,-76,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:31:50,-100,-76,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:34:40,-100,-74,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:35:10,-100,-74,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:35:50,-100,-74,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:38:00,-100,-74,-82,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:41:00,-100,-72,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:41:10,-100,-70,-80,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:41:20,-100,-70,-80,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:42:30,-100,-76,-78,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:43:40,-100,-76,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:44:30,-100,-72,-80,C,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:45:00,-72,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:45:10,-70,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:49:30,-74,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:52:40,-72,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:52:50,-72,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:53:00,-76,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:53:20,-72,-76,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:54:00,-70,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:54:10,-72,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:54:30,-74,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:54:40,-74,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:55:20,-74,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:57:20,-70,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:58:10,-100,-74,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:58:20,-100,-72,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:58:30,-72,-100,-100,F,Shenzhen
b0:d5:9d:47:69:f5,2015-12-30 17:58:40,-100,-74,-100,F,Shenzhen
b0:e8:92:83:92:c8,2015-12-30 17:49:10,-70,-72,-100,F,SeikoEps
b0:e8:92:83:92:c8,2015-12-30 17:52:00,-72,-72,-100,F,SeikoEps
b0:e8:92:83:92:c8,2015-12-30 17:54:10,-70,-100,-100,F,SeikoEps
b0:e8:92:83:92:c8,2015-12-30 17:54:30,-72,-100,-100,F,SeikoEps
b0:e8:92:83:92:c8,2015-12-30 17:58:10,-66,-70,-100,F,SeikoEps
b4:0b:44:03:c8:90,2015-12-30 17:30:20,-100,-100,-44,A,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:35:20,-100,-74,-44,A,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:36:20,-100,-40,-54,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:38:30,-100,-100,-44,A,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:45:30,-40,-54,-58,D,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:45:50,-46,-56,-58,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:48:30,-46,-56,-48,C,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:49:40,-42,-52,-46,B,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:49:50,-42,-50,-44,B,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:50:00,-46,-56,-58,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:50:20,-52,-50,-100,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:51:20,-48,-100,-52,A,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:52:50,-44,-58,-50,C,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:53:00,-48,-72,-100,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:53:20,-46,-56,-46,C,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:55:10,-44,-52,-60,D,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:55:20,-42,-52,-48,B,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:55:30,-44,-52,-48,B,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:56:00,-42,-46,-48,C,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:56:20,-42,-48,-56,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:57:50,-42,-54,-62,D,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:58:10,-40,-56,-56,D,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:58:20,-42,-52,-58,D,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:58:30,-46,-56,-58,F,Smartisa
b4:0b:44:03:c8:90,2015-12-30 17:59:40,-40,-58,-58,D,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:39:50,-70,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:40:10,-72,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:41:00,-74,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:41:20,-74,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:41:30,-72,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:42:10,-76,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:42:50,-70,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:43:00,-72,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:43:10,-72,-100,-100,F,Smartisa
b4:0b:44:1b:70:7d,2015-12-30 17:43:40,-72,-100,-100,F,Smartisa
b4:18:d1:53:5e:1f,2015-12-30 17:30:10,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:31:00,-76,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:31:10,-76,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:31:20,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:31:40,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:31:50,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:32:00,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:32:10,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:32:20,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:32:40,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:32:50,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:33:00,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:33:20,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:33:30,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:34:00,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:34:10,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:34:20,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:34:30,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:34:50,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:35:30,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:35:40,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:35:50,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:36:00,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:36:30,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:36:40,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:36:50,-76,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:37:00,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:37:30,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:37:40,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:37:50,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:38:00,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:38:10,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:38:20,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:39:20,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:39:40,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:40:10,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:41:20,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:41:40,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:41:50,-74,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:42:00,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:42:30,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:43:30,-72,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:44:00,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:44:10,-70,-100,-100,F,Apple
b4:18:d1:53:5e:1f,2015-12-30 17:44:30,-70,-100,-100,F,Apple
b6:de:63:11:3d:98,2015-12-30 17:59:20,-100,-68,-100,F,
b6:de:63:11:3d:98,2015-12-30 17:59:50,-100,-68,-100,F,
b8:09:8a:82:06:3e,2015-12-30 17:43:20,-78,-100,-100,F,
b8:64:91:bb:54:11,2015-12-30 17:38:00,-100,-70,-100,F,CkTeleco
b8:8d:12:3a:24:0c,2015-12-30 17:36:10,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:36:30,-78,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:39:00,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:41:10,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:42:00,-70,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:42:40,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:43:00,-72,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:43:10,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:44:10,-74,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:44:20,-70,-100,-100,F,Apple
b8:8d:12:3a:24:0c,2015-12-30 17:44:40,-72,-100,-100,F,Apple
b8:bc:1b:02:fc:92,2015-12-30 17:35:20,-100,-68,-100,F,
b8:bc:1b:02:fc:92,2015-12-30 17:35:30,-72,-56,-100,F,
b8:bc:1b:02:fc:92,2015-12-30 17:35:50,-100,-70,-100,F,
b8:e8:56:19:ea:98,2015-12-30 17:42:00,-74,-72,-100,F,Apple
b8:ee:65:22:bf:54,2015-12-30 17:30:40,-70,-100,-100,F,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:34:00,-70,-100,-100,F,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:35:30,-74,-100,-100,F,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:40:20,-68,-68,-100,F,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:40:30,-76,-100,-100,F,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:44:00,-72,-66,-70,C,LiteonTe
b8:ee:65:22:bf:54,2015-12-30 17:48:40,-68,-72,-100,F,LiteonTe
bc:3a:ea:1c:00:10,2015-12-30 17:44:20,-100,-74,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:45:20,-100,-70,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:45:30,-100,-70,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:45:50,-100,-68,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:46:00,-100,-70,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:46:10,-100,-68,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:47:10,-100,-74,-100,F,
bc:3a:ea:1c:00:10,2015-12-30 17:52:00,-100,-72,-100,F,
bc:3a:ea:d1:85:43,2015-12-30 17:43:50,-100,-72,-100,F,
bc:5f:f4:f7:d6:23,2015-12-30 17:37:50,-72,-100,-100,F,AsrockIn
bc:5f:f4:f7:d6:23,2015-12-30 17:38:00,-76,-100,-100,F,AsrockIn
bc:6c:21:82:d4:77,2015-12-30 17:53:20,-74,-100,-100,F,
bc:79:ad:08:4b:92,2015-12-30 17:33:40,-100,-76,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:34:30,-100,-70,-80,C,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:34:50,-100,-72,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:35:00,-100,-74,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:35:30,-100,-74,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:35:40,-100,-68,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:35:50,-100,-72,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:36:00,-100,-76,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:38:30,-100,-74,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:39:30,-100,-74,-100,F,SamsungE
bc:79:ad:08:4b:92,2015-12-30 17:52:20,-100,-74,-100,F,SamsungE
bc:d1:77:bd:5f:1e,2015-12-30 17:36:20,-100,-74,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:36:30,-100,-78,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:40:30,-100,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:44:20,-100,-78,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:44:30,-100,-78,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:44:40,-100,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:45:40,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:45:50,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:00,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:10,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:20,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:30,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:40,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:46:50,-74,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:47:10,-68,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:48:00,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:48:10,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:48:20,-74,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:48:30,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:48:40,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:49:00,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:49:50,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:51:30,-70,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:51:40,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:51:50,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:52:20,-72,-100,-100,F,Tp-LinkT
