mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
a4:17:31:c1:46:85,2015-12-30 17:59:30,-46,-38,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:59:40,-48,-42,-46,C,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:59:50,-48,-40,-46,C,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 18:00:00,-100,-100,-46,A,HonHaiPr
a4:db:30:96:54:12,2015-12-30 17:31:20,-68,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:32:50,-68,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:34:20,-70,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:35:30,-42,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:35:50,-64,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:37:20,-46,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:37:30,-60,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:37:50,-46,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:38:20,-48,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:38:30,-48,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:38:40,-48,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:38:50,-48,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:39:00,-48,-70,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:39:30,-50,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:40:30,-70,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:42:00,-68,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:42:10,-42,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:42:20,-46,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:42:30,-44,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:42:50,-46,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:43:00,-46,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:43:10,-44,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:43:30,-44,-100,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:43:40,-62,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:44:10,-48,-100,-100,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:48:20,-100,-68,-70,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:51:20,-100,-100,-72,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:54:30,-100,-74,-68,C,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:57:40,-100,-68,-100,F,LiteonTe
a4:db:30:96:54:12,2015-12-30 17:59:10,-66,-100,-100,C,LiteonTe
a8:1b:5a:ab:6a:43,2015-12-30 17:56:10,-100,-66,-100,F,
a8:5b:78:42:03:21,2015-12-30 17:54:00,-66,-100,-100,C,
a8:5b:78:42:03:21,2015-12-30 17:54:10,-64,-100,-100,C,
a8:5b:78:42:03:21,2015-12-30 17:54:20,-68,-100,-100,C,
a8:5b:78:42:03:21,2015-12-30 17:57:30,-62,-100,-100,C,
a8:7c:01:6f:d2:a3,2015-12-30 17:31:30,-100,-70,-100,F,
a8:88:08:40:15:15,2015-12-30 17:47:40,-72,-76,-72,C,Apple
ac:29:3a:9c:42:0d,2015-12-30 17:48:50,-64,-100,-100,C,
ac:7f:3e:4c:0b:21,2015-12-30 17:30:10,-100,-38,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:30:30,-100,-38,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:30:50,-100,-38,-56,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:31:10,-100,-100,-58,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:31:40,-100,-40,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:31:50,-100,-40,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:32:50,-100,-40,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:33:10,-100,-40,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:33:20,-100,-40,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:33:30,-100,-40,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:33:40,-100,-40,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:33:50,-100,-42,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:34:10,-100,-38,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:34:40,-100,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:34:50,-100,-38,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:35:10,-100,-38,-44,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:35:50,-100,-36,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:36:10,-100,-38,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:36:30,-100,-38,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:36:50,-100,-36,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:37:10,-100,-100,-50,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:37:40,-100,-38,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:37:50,-100,-38,-46,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:38:10,-100,-38,-46,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:39:10,-100,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:39:50,-100,-38,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:40:10,-100,-38,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:40:40,-100,-40,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:40:50,-100,-40,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:41:10,-100,-38,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:41:50,-100,-38,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:42:10,-100,-36,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:42:20,-100,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:42:30,-100,-38,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:42:50,-100,-36,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:43:00,-100,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:43:10,-100,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:43:40,-100,-40,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:43:50,-100,-40,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:44:10,-100,-40,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:44:50,-100,-40,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:45:10,-44,-42,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:45:20,-42,-40,-48,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:45:30,-40,-100,-50,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:45:50,-44,-38,-50,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:46:10,-44,-100,-50,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:46:50,-44,-40,-46,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:47:10,-48,-100,-48,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:47:50,-50,-40,-48,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:48:10,-24,-24,-46,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:48:20,-40,-44,-56,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:48:30,-38,-44,-58,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:48:40,-42,-44,-58,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:48:50,-42,-46,-50,D,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:00,-44,-46,-52,D,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:10,-100,-46,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:20,-40,-40,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:30,-44,-46,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:40,-42,-44,-50,D,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:49:50,-38,-38,-48,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:50:00,-44,-38,-54,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:50:10,-46,-40,-46,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:50:20,-56,-62,-60,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:50:30,-54,-54,-56,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:51:40,-100,-100,-76,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:51:50,-60,-66,-62,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:52:20,-74,-70,-66,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:52:30,-58,-62,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:52:40,-72,-70,-66,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:52:50,-66,-68,-64,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:53:00,-62,-50,-50,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:53:50,-56,-60,-48,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:54:00,-54,-58,-48,B,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:54:10,-54,-56,-46,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:54:20,-50,-60,-48,B,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:54:30,-50,-100,-50,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:54:50,-48,-52,-52,E,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:55:10,-50,-54,-52,B,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:55:50,-54,-58,-46,B,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:56:10,-54,-58,-48,B,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:56:50,-54,-48,-50,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:57:10,-52,-46,-100,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:57:20,-46,-48,-52,D,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:57:30,-100,-100,-54,A,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:57:50,-50,-46,-52,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:58:10,-48,-48,-56,C,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:58:50,-46,-42,-56,E,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:59:10,-100,-38,-52,F,Apple
ac:7f:3e:4c:0b:21,2015-12-30 17:59:50,-44,-50,-48,B,Apple
ac:a2:13:0f:c5:59,2015-12-30 17:30:20,-30,-46,-38,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:31:30,-32,-42,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:32:30,-36,-52,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:33:30,-32,-50,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:34:30,-32,-100,-44,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:34:40,-100,-52,-100,F,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:35:40,-58,-52,-34,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:36:40,-32,-100,-38,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:37:40,-30,-54,-34,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:38:50,-32,-50,-34,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:39:50,-34,-50,-34,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:40:50,-100,-50,-34,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:42:00,-36,-100,-32,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:43:00,-38,-44,-34,C,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:44:00,-100,-46,-36,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:45:10,-42,-100,-100,F,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:46:10,-100,-100,-32,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:47:10,-42,-42,-36,C,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:48:10,-40,-46,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:49:20,-100,-44,-36,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:50:20,-44,-44,-34,C,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:51:20,-42,-50,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:52:30,-40,-54,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:53:30,-42,-50,-38,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:54:30,-42,-100,-34,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:55:20,-44,-48,-36,B,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:56:20,-44,-60,-34,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:57:40,-46,-60,-100,F,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:57:50,-46,-54,-40,A,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:58:20,-100,-50,-100,F,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:58:50,-40,-50,-100,F,Shenzhen
ac:a2:13:0f:c5:59,2015-12-30 17:59:30,-100,-52,-38,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:30:00,-100,-46,-46,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:30:40,-100,-46,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:30:50,-20,-44,-42,B,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:31:00,-100,-28,-36,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:31:20,-100,-100,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:31:40,-100,-46,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:31:50,-100,-48,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:32:20,-100,-48,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:32:30,-100,-48,-50,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:32:40,-100,-44,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:32:50,-100,-46,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:33:20,-100,-50,-50,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:33:30,-100,-56,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:33:40,-100,-46,-58,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:33:50,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:34:00,-100,-24,-38,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:34:30,-100,-50,-56,E,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:34:40,-100,-48,-60,E,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:34:50,-26,-42,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:35:20,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:35:30,-100,-40,-44,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:35:40,-100,-42,-42,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:35:50,-100,-46,-46,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:00,-100,-46,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:10,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:20,-100,-44,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:30,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:40,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:36:50,-20,-42,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:00,-100,-100,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:10,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:30,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:40,-100,-44,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:37:50,-100,-44,-58,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:00,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:10,-100,-46,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:30,-100,-40,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:40,-100,-42,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:38:50,-22,-42,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:00,-100,-42,-50,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:10,-100,-40,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:30,-100,-42,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:40,-100,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:39:50,-100,-40,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:00,-100,-44,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:10,-100,-32,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:40,-100,-48,-50,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:40:50,-58,-40,-46,E,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:00,-100,-46,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:10,-100,-44,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:20,-100,-46,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:30,-100,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:40,-100,-44,-52,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:41:50,-100,-42,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:00,-100,-100,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:10,-100,-44,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:40,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:42:50,-20,-42,-44,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:43:20,-100,-42,-40,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:43:30,-100,-44,-46,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:43:40,-100,-44,-46,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:43:50,-100,-38,-48,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:00,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:10,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:20,-100,-44,-46,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:30,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:40,-100,-42,-44,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:44:50,-22,-40,-42,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:45:20,-18,-46,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:45:30,-18,-44,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:45:40,-18,-44,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:45:50,-20,-42,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:46:00,-18,-42,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:46:10,-18,-48,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:46:30,-18,-50,-46,D,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:46:40,-20,-44,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:46:50,-20,-44,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:47:00,-18,-46,-44,D,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:47:20,-20,-44,-44,B,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:47:30,-18,-42,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:47:40,-18,-44,-44,B,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:47:50,-20,-44,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:48:10,-22,-24,-46,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:48:20,-20,-46,-46,D,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:48:30,-18,-44,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:48:40,-20,-44,-44,B,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:48:50,-50,-60,-46,B,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:49:00,-18,-44,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:49:10,-18,-44,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:49:20,-26,-44,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:49:40,-20,-40,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:49:50,-20,-42,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:00,-20,-40,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:10,-20,-42,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:20,-26,-46,-58,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:30,-26,-50,-54,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:40,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:50:50,-20,-42,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:20,-100,-100,-50,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:30,-20,-46,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:40,-20,-44,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:51:50,-20,-42,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:10,-26,-48,-54,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:20,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:30,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:40,-26,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:52:50,-20,-42,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:00,-20,-42,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:10,-20,-44,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:20,-20,-48,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:40,-18,-44,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:53:50,-18,-42,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:00,-22,-46,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:10,-22,-100,-48,A,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:20,-26,-30,-38,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:40,-22,-42,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:54:50,-20,-40,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:00,-18,-100,-100,D,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:10,-20,-42,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:30,-24,-28,-40,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:40,-22,-28,-38,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:55:50,-18,-40,-50,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:00,-20,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:10,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:20,-20,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:30,-20,-42,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:40,-24,-44,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:56:50,-20,-40,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:00,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:10,-22,-44,-54,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:20,-22,-40,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:30,-22,-42,-44,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:40,-22,-42,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:57:50,-22,-40,-48,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:00,-18,-42,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:10,-22,-44,-56,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:20,-20,-46,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:40,-24,-42,-46,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:58:50,-24,-48,-48,D,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:00,-18,-44,-100,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:10,-22,-44,-52,C,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:20,-22,-46,-60,F,Shenzhen
ac:a2:13:65:82:8b,2015-12-30 17:59:30,-22,-44,-100,F,Shenzhen
